0;0;0;0;land;false;unknown;0
1;33;20;1;land;false;plains;1
2;10;17;1;land;false;forest;1
3;7;36;1;land;false;plains;1
4;7;3;1;land;false;plains;1
5;5;12;1;land;false;forest;1
6;20;1;1;land;false;plains;1
7;23;7;1;land;false;forest;1
8;8;2;1;land;false;plains;1
9;10;37;1;land;false;plains;1
10;28;4;1;land;false;forest;1
11;22;28;1;land;false;plains;1
12;4;5;1;land;false;forest;1
13;22;31;1;land;false;plains;1
14;17;21;1;land;false;plains;1
15;9;5;1;land;false;forest;1
16;34;34;1;land;false;forest;1
17;25;12;1;land;false;plains;1
18;19;29;1;land;false;forest;1
19;34;7;1;land;false;forest;1
20;27;26;1;land;false;forest;1
21;24;34;1;land;false;forest;1
22;11;36;1;land;false;forest;1
23;38;5;1;land;false;forest;1
24;16;35;1;land;false;forest;1
25;29;34;1;land;false;forest;1
26;1;10;1;land;false;forest;1
27;13;7;1;land;false;plains;1
28;8;3;1;land;false;forest;1
29;28;18;1;land;false;forest;1
30;37;29;1;land;false;forest;1
31;31;16;1;land;false;plains;1
32;32;11;1;land;false;forest;1
33;33;38;1;land;false;plains;1
34;34;9;1;land;false;forest;1
35;31;37;1;land;false;plains;1
36;17;8;1;land;false;plains;1
37;39;27;1;land;false;plains;1
38;16;20;1;land;false;forest;1
39;37;15;1;land;false;forest;1
40;21;31;1;land;false;forest;1
41;39;32;1;land;false;forest;1
42;24;12;1;land;false;forest;1
43;8;24;1;land;false;forest;1
44;31;27;1;land;false;plains;1
45;22;39;1;land;false;forest;1
46;0;14;1;land;false;forest;1
47;13;4;1;land;false;forest;1
48;31;5;1;land;false;plains;1
49;11;11;1;land;false;forest;1
50;10;5;1;land;false;forest;1
51;20;24;1;land;false;forest;1
52;17;13;1;land;false;forest;1
53;2;37;1;land;false;forest;1
54;0;24;1;land;false;forest;1
55;14;28;1;land;false;forest;1
56;19;10;1;land;false;forest;1
57;32;35;1;land;false;forest;1
58;32;24;1;land;false;forest;1
59;12;32;1;land;false;forest;1
60;35;6;1;land;false;forest;1
61;37;7;1;land;false;forest;1
62;38;36;1;land;false;forest;1
63;20;21;1;land;false;plains;1
64;14;12;1;land;false;forest;1
65;24;4;1;land;false;plains;1
66;9;10;1;land;false;forest;1
67;18;13;1;land;false;forest;1
68;20;17;1;land;true;plains;1
69;15;37;1;land;false;forest;1
70;18;10;1;land;false;forest;1
71;25;24;1;land;false;forest;1
72;39;37;1;land;false;forest;1
73;28;10;1;land;true;plains;1
74;25;29;1;land;true;forest;1
75;26;29;1;land;true;forest;1
76;7;28;1;land;false;forest;1
77;14;10;1;land;true;forest;1
78;33;14;1;land;true;forest;1
79;19;2;1;land;false;plains;1
80;27;20;1;land;false;forest;1
81;5;13;1;land;true;plains;1
82;22;3;1;land;false;plains;1
83;38;39;1;land;false;forest;1
84;32;32;1;land;false;forest;1
85;14;21;1;land;false;forest;1
86;10;12;1;land;false;forest;1
87;39;8;1;land;true;plains;1
88;28;16;1;land;false;forest;1
89;25;7;1;land;false;forest;1
90;16;2;1;land;true;plains;1
91;27;22;1;land;false;forest;1
92;1;0;1;land;false;forest;1
93;13;25;1;land;false;forest;1
94;37;27;1;land;false;forest;1
95;28;3;1;land;true;plains;1
96;9;7;1;land;true;plains;1
97;33;12;1;land;true;plains;1
98;32;0;1;land;false;plains;1
99;11;24;1;land;false;plains;1
100;32;39;1;land;false;forest;1
101;0;16;1;land;true;plains;1
102;15;34;1;land;false;forest;1
103;19;8;1;land;false;forest;1
104;0;37;1;land;true;plains;1
105;18;21;1;land;false;forest;1
106;26;6;1;land;false;forest;1
107;4;26;1;land;false;forest;1
108;15;16;1;land;false;forest;1
109;2;15;1;land;false;forest;1
110;11;2;1;land;false;forest;1
111;39;9;1;land;false;forest;1
112;35;36;1;land;false;forest;1
113;35;5;1;land;false;forest;1
114;36;11;1;land;false;forest;1
115;6;35;1;land;false;forest;1
116;10;13;1;land;false;forest;1
117;23;39;1;land;false;forest;1
118;5;19;1;land;false;plains;1
119;6;8;1;land;false;forest;1
120;35;35;1;land;false;forest;1
121;24;14;1;land;false;forest;1
122;21;15;1;land;false;plains;1
123;7;25;1;land;false;plains;1
124;25;18;1;land;false;forest;1
125;18;17;1;land;false;forest;1
126;24;23;1;land;false;forest;1
127;11;35;1;land;false;forest;1
128;31;21;1;land;false;forest;1
129;23;0;1;land;false;forest;1
130;7;13;1;land;false;forest;1
131;0;35;1;land;false;forest;1
132;8;27;1;land;false;forest;1
133;21;30;1;land;false;forest;1
134;14;25;1;land;false;forest;1
135;35;27;1;land;false;forest;1
136;28;32;1;land;false;forest;1
137;12;1;1;land;false;plains;1
138;29;13;1;land;false;plains;1
139;36;4;1;land;false;forest;1
140;1;35;1;land;false;forest;1
141;30;28;1;land;false;forest;1
142;26;20;1;land;false;forest;1
143;35;1;1;land;false;forest;1
144;1;36;1;land;false;forest;1
145;9;27;1;land;false;plains;1
146;11;32;1;land;false;forest;1
147;1;1;1;land;false;forest;1
148;5;24;1;land;false;forest;1
149;0;28;1;land;false;forest;1
150;5;38;1;land;false;forest;1
151;16;15;1;land;false;forest;1
152;36;30;1;land;false;forest;1
153;4;10;1;land;false;forest;1
154;30;26;1;land;false;forest;1
155;25;39;1;land;false;plains;1
156;13;5;1;land;false;forest;1
157;0;33;1;land;false;forest;1
158;19;18;1;land;false;plains;1
159;2;14;1;land;false;forest;1
160;24;19;1;land;false;plains;1
161;37;8;1;land;false;forest;1
162;33;13;1;land;false;plains;1
163;1;5;1;land;false;forest;1
164;24;28;1;land;false;plains;1
165;22;24;1;land;false;forest;1
166;36;10;1;land;false;plains;1
167;21;39;1;land;false;forest;1
168;28;28;1;land;false;plains;1
169;34;23;1;land;false;plains;1
170;6;5;1;land;false;forest;1
171;37;35;1;land;false;forest;1
172;31;30;1;land;false;plains;1
173;25;21;1;land;false;forest;1
174;32;25;1;land;false;plains;1
175;35;12;1;land;false;forest;1
176;21;18;1;land;false;forest;1
177;1;39;1;land;false;plains;1
178;22;15;1;land;false;forest;1
179;4;36;1;land;false;plains;1
180;2;22;1;land;false;plains;1
181;29;10;1;land;false;plains;1
182;16;17;1;land;false;plains;1
183;31;20;1;land;false;plains;1
184;21;27;1;land;false;plains;1
185;16;23;1;land;false;plains;1
186;29;27;1;land;false;plains;1
187;23;26;1;land;false;plains;1
188;29;28;1;land;false;plains;1
189;32;5;1;land;false;plains;1
190;11;27;1;land;false;plains;1
191;27;15;1;land;false;plains;1
192;20;39;1;land;false;forest;1
193;26;36;1;land;false;plains;1
194;5;11;1;land;false;plains;1
195;4;11;1;land;false;plains;1
196;4;37;1;land;false;plains;1
197;39;33;1;land;false;plains;1
198;0;5;1;land;false;plains;1
199;21;11;1;land;false;plains;1
200;13;37;1;land;false;plains;1
201;37;2;1;land;false;plains;1
202;28;39;1;land;false;plains;1
203;1;16;1;land;false;plains;1
204;4;20;1;land;false;forest;1
205;7;4;1;land;false;plains;1
206;30;14;1;land;false;plains;1
207;14;38;1;land;false;plains;1
208;17;19;1;land;false;plains;1
209;13;3;1;land;false;plains;1
210;12;10;1;land;false;plains;1
211;28;1;1;land;false;plains;1
212;29;6;1;land;false;plains;1
213;8;17;1;land;false;forest;1
214;3;35;1;land;false;plains;1
215;37;9;1;land;false;plains;1
216;38;31;1;land;false;plains;1
217;20;8;1;land;false;plains;1
218;27;4;1;land;false;plains;1
219;12;6;1;land;false;plains;1
220;1;30;1;land;false;plains;1
221;11;16;1;land;false;forest;1
222;0;13;1;land;false;forest;1
223;15;4;1;land;false;plains;1
224;9;28;1;land;false;plains;1
225;22;6;1;land;false;plains;1
226;37;3;1;land;false;plains;1
227;39;6;1;land;false;plains;1
228;28;33;1;land;false;forest;1
229;17;33;1;land;false;forest;1
230;16;0;1;land;false;forest;1
231;30;36;1;land;false;forest;1
232;14;35;1;land;false;forest;1
233;3;33;1;land;false;forest;1
234;3;26;1;land;false;forest;1
235;34;2;1;land;false;forest;1
236;29;5;1;land;false;forest;1
237;2;3;1;land;false;forest;1
238;7;37;1;land;false;forest;1
239;34;11;1;land;false;forest;1
240;25;10;1;land;false;forest;1
241;25;26;1;land;false;forest;1
242;17;39;1;land;false;forest;1
243;5;29;1;land;false;forest;1
244;6;10;1;land;false;forest;1
245;25;36;1;land;false;plains;1
246;5;39;1;land;false;forest;1
247;5;32;1;land;false;forest;1
248;8;10;1;land;false;forest;1
249;25;0;1;land;false;forest;1
250;21;21;1;land;false;forest;1
251;8;21;1;land;false;forest;1
252;37;20;1;land;false;forest;1
253;30;13;1;land;false;forest;1
254;4;21;1;land;false;forest;1
255;19;28;1;land;false;plains;1
256;16;37;1;land;false;forest;1
257;12;23;1;land;false;forest;1
258;36;7;1;land;false;forest;1
259;15;8;1;land;false;forest;1
260;26;37;1;land;false;forest;1
261;23;9;1;land;false;plains;1
262;4;7;1;land;false;forest;1
263;13;13;1;land;false;forest;1
264;3;18;1;land;false;forest;1
265;37;23;1;land;false;plains;1
266;17;16;1;land;false;forest;1
267;27;35;1;land;false;forest;1
268;14;14;1;land;false;plains;1
269;12;28;1;land;false;forest;1
270;5;14;1;land;false;forest;1
271;8;7;1;land;false;forest;1
272;26;15;1;land;false;forest;1
273;26;28;1;land;false;forest;1
274;23;32;1;land;false;forest;1
275;36;1;1;land;false;forest;1
276;31;7;1;land;false;forest;1
277;35;18;1;land;false;forest;1
278;27;5;1;land;false;forest;1
279;39;36;1;land;false;plains;1
280;12;2;1;land;false;forest;1
281;18;24;1;land;false;forest;1
282;23;6;1;land;false;forest;1
283;14;18;1;land;false;forest;1
284;29;4;1;land;false;forest;1
285;17;0;1;land;false;forest;1
286;0;22;1;land;false;plains;1
287;14;8;1;land;false;forest;1
288;8;15;1;land;false;forest;1
289;36;0;1;land;false;forest;1
290;3;10;1;land;false;forest;1
291;18;30;1;land;false;forest;1
292;15;21;1;land;false;forest;1
293;10;39;1;land;false;plains;1
294;6;36;1;land;false;plains;1
295;18;39;1;land;false;forest;1
296;28;37;1;land;false;plains;1
297;26;7;1;land;false;plains;1
298;24;35;1;land;false;plains;1
299;22;37;1;land;false;forest;1
300;27;11;1;land;false;forest;1
301;33;27;1;land;false;plains;1
302;27;7;1;land;false;forest;1
303;7;21;1;land;false;forest;1
304;10;23;1;land;false;forest;1
305;13;2;1;land;false;forest;1
306;25;25;1;land;false;forest;1
307;21;20;1;land;false;forest;1
308;17;22;1;land;false;forest;1
309;18;19;1;land;false;forest;1
310;22;7;1;land;false;forest;1
311;6;9;1;land;false;forest;1
312;36;2;1;land;true;plains;1
313;1;4;1;land;true;forest;1
314;3;15;1;land;true;forest;1
315;5;0;1;land;false;forest;1
316;10;25;1;land;false;forest;1
317;37;22;1;land;false;forest;1
318;13;14;1;land;true;forest;1
319;35;19;1;land;true;forest;1
320;11;25;1;land;true;plains;1
321;1;14;1;land;false;forest;1
322;28;15;1;land;true;plains;1
323;29;9;1;land;true;plains;1
324;14;26;1;land;true;forest;1
325;9;33;1;land;false;forest;1
326;8;1;1;land;false;forest;1
327;8;0;1;land;false;plains;1
328;31;26;1;land;false;forest;1
329;7;1;1;land;false;forest;1
330;38;33;1;land;false;forest;1
331;23;30;1;land;false;forest;1
332;26;23;1;land;false;forest;1
333;12;25;1;land;false;forest;1
334;36;26;1;land;false;plains;1
335;21;29;1;land;false;forest;1
336;17;37;1;land;false;plains;1
337;32;4;1;land;false;plains;1
338;29;33;1;land;false;forest;1
339;13;30;1;land;false;plains;1
340;38;18;1;land;false;plains;1
341;16;24;1;land;false;forest;1
342;33;8;1;land;false;plains;1
343;2;27;1;land;false;plains;1
344;13;31;1;land;false;forest;1
345;21;5;1;land;false;forest;1
346;2;25;1;land;false;plains;1
347;32;38;1;land;false;plains;1
348;1;33;1;land;false;forest;1
349;3;3;1;land;false;forest;1
350;1;25;1;land;false;forest;1
351;22;27;1;land;false;forest;1
352;9;20;1;land;false;plains;1
353;9;15;1;land;false;forest;1
354;34;1;1;land;false;forest;1
355;11;22;1;land;false;forest;1
356;4;30;1;land;false;forest;1
357;9;29;1;land;false;forest;1
358;35;8;1;land;false;plains;1
359;8;14;1;land;false;plains;1
360;10;34;1;land;false;forest;1
361;5;17;1;land;false;forest;1
362;29;32;1;land;false;plains;1
363;22;18;1;land;false;plains;1
364;33;9;1;land;false;forest;1
365;34;35;1;land;false;forest;1
366;39;13;1;land;false;forest;1
367;2;2;1;land;false;forest;1
368;15;26;1;land;false;plains;1
369;28;35;1;land;false;forest;1
370;30;11;1;land;false;forest;1
371;3;37;1;land;false;forest;1
372;29;2;1;land;false;forest;1
373;2;35;1;land;false;forest;1
374;23;11;1;land;false;forest;1
375;18;34;1;land;false;forest;1
376;10;36;1;land;false;plains;1
377;31;33;1;land;false;plains;1
378;39;1;1;land;false;forest;1
379;20;2;1;land;false;plains;1
380;18;33;1;land;false;plains;1
381;32;9;1;land;false;plains;1
382;16;3;1;land;false;plains;1
383;32;20;1;land;false;plains;1
384;34;15;1;land;false;plains;1
385;37;14;1;land;false;plains;1
386;6;34;1;land;false;forest;1
387;28;20;1;land;false;forest;1
388;31;35;1;land;false;forest;1
389;20;4;1;land;false;forest;1
390;11;13;1;land;false;forest;1
391;14;15;1;land;false;forest;1
392;21;17;1;land;false;forest;1
393;39;7;1;land;false;forest;1
394;26;0;1;land;false;forest;1
395;38;15;1;land;false;forest;1
396;13;9;1;land;false;forest;1
397;33;11;1;land;false;forest;1
398;22;23;1;land;false;forest;1
399;21;38;1;land;false;forest;1
400;2;38;1;land;false;forest;1
401;19;17;1;land;false;forest;1
402;33;32;1;land;false;forest;1
403;13;8;1;land;false;forest;1
404;30;17;1;land;false;forest;1
405;7;30;1;land;false;forest;1
406;38;38;1;land;false;forest;1
407;27;9;1;land;false;forest;1
408;20;18;1;land;false;forest;1
409;6;19;1;land;false;plains;1
410;38;8;1;land;false;forest;1
411;23;36;1;land;false;forest;1
412;3;19;1;land;false;forest;1
413;20;37;1;land;false;forest;1
414;33;39;1;land;false;forest;1
415;19;37;1;land;false;forest;1
416;8;9;1;land;false;plains;1
417;8;29;1;land;false;forest;1
418;0;29;1;land;false;plains;1
419;21;37;1;land;false;plains;1
420;36;9;1;land;false;plains;1
421;20;7;1;land;false;plains;1
422;20;34;1;land;false;forest;1
423;34;16;1;land;false;plains;1
424;34;32;1;land;false;forest;1
425;15;23;1;land;false;forest;1
426;12;13;1;land;false;forest;1
427;9;2;1;land;false;forest;1
428;22;2;1;land;false;forest;1
429;29;37;1;land;false;plains;1
430;35;31;1;land;false;forest;1
431;10;27;1;land;false;forest;1
432;26;4;1;land;false;forest;1
433;39;12;1;land;false;forest;1
434;12;5;1;land;false;forest;1
435;25;3;1;land;false;forest;1
436;35;15;1;land;false;forest;1
437;16;6;1;land;false;plains;1
438;24;25;1;land;false;plains;1
439;12;8;1;land;false;plains;1
440;11;0;1;land;false;plains;1
441;14;13;1;land;false;forest;1
442;17;2;1;land;false;plains;1
443;39;16;1;land;false;plains;1
444;16;1;1;land;false;plains;1
445;1;12;1;land;false;forest;1
446;1;28;1;land;false;plains;1
447;12;9;1;land;false;forest;1
448;37;4;1;land;false;plains;1
449;39;38;1;land;false;forest;1
450;4;2;1;land;false;plains;1
451;33;19;1;land;false;forest;1
452;33;17;1;land;false;plains;1
453;32;37;1;land;false;forest;1
454;24;33;1;land;false;plains;1
455;15;15;1;land;false;forest;1
456;5;37;1;land;false;plains;1
457;30;30;1;land;false;plains;1
458;16;28;1;land;false;plains;1
459;2;23;1;land;false;plains;1
460;26;3;1;land;false;plains;1
461;28;29;1;land;false;forest;1
462;38;37;1;land;false;plains;1
463;30;1;1;land;false;plains;1
464;25;14;1;land;false;plains;1
465;15;3;1;land;false;plains;1
466;27;1;1;land;false;forest;1
467;31;2;1;land;false;plains;1
468;35;30;1;land;false;plains;1
469;3;7;1;land;false;plains;1
470;32;19;1;land;false;plains;1
471;25;38;1;land;false;plains;1
472;32;8;1;land;false;forest;1
473;36;23;1;land;false;plains;1
474;19;22;1;land;false;forest;1
475;28;30;1;land;false;plains;1
476;18;14;1;land;false;plains;1
477;32;16;1;land;false;forest;1
478;22;22;1;land;false;plains;1
479;39;39;1;land;false;plains;1
480;30;2;1;land;false;plains;1
481;34;20;1;land;false;plains;1
482;14;7;1;land;false;forest;1
483;33;3;1;land;false;plains;1
484;36;20;1;land;false;plains;1
485;26;39;1;land;false;plains;1
486;25;9;1;land;false;forest;1
487;32;2;1;land;false;plains;1
488;7;19;1;land;false;plains;1
489;23;12;1;land;false;plains;1
490;18;1;1;land;false;forest;1
491;27;8;1;land;false;plains;1
492;12;34;1;land;false;forest;1
493;15;39;1;land;false;forest;1
494;29;14;1;land;false;forest;1
495;12;35;1;land;false;forest;1
496;27;13;1;land;false;forest;1
497;24;11;1;land;false;plains;1
498;16;25;1;land;false;plains;1
499;3;12;1;land;false;plains;1
500;19;26;1;land;false;plains;1
501;13;32;1;land;false;forest;1
502;30;9;1;land;false;plains;1
503;32;17;1;land;false;plains;1
504;35;34;1;land;false;plains;1
505;14;20;1;land;false;plains;1
506;16;16;1;land;false;plains;1
507;1;8;1;land;false;forest;1
508;34;17;1;land;false;forest;1
509;23;22;1;land;false;forest;1
510;30;19;1;land;false;plains;1
511;10;16;1;land;false;forest;1
512;2;4;1;land;false;forest;1
513;25;23;1;land;false;forest;1
514;8;35;1;land;false;forest;1
515;0;8;1;land;false;forest;1
516;12;15;1;land;false;forest;1
517;37;0;1;land;false;forest;1
518;19;32;1;land;false;forest;1
519;26;5;1;land;false;forest;1
520;8;25;1;land;false;forest;1
521;32;13;1;land;false;forest;1
522;13;34;1;land;false;forest;1
523;12;19;1;land;false;forest;1
524;23;3;1;land;false;forest;1
525;17;6;1;land;false;forest;1
526;34;19;1;land;false;forest;1
527;16;11;1;land;false;forest;1
528;36;13;1;land;false;plains;1
529;32;10;1;land;false;forest;1
530;29;38;1;land;false;forest;1
531;32;18;1;land;false;forest;1
532;38;0;1;land;false;forest;1
533;22;32;1;land;false;forest;1
534;12;3;1;land;false;forest;1
535;30;8;1;land;false;forest;1
536;36;22;1;land;false;forest;1
537;28;7;1;land;false;forest;1
538;30;39;1;land;false;forest;1
539;36;38;1;land;false;forest;1
540;28;22;1;land;false;plains;1
541;36;34;1;land;false;forest;1
542;15;14;1;land;false;forest;1
543;30;31;1;land;false;forest;1
544;23;25;1;land;false;plains;1
545;38;11;1;land;false;forest;1
546;36;18;1;land;false;forest;1
547;39;11;1;land;false;plains;1
548;27;32;1;land;false;forest;1
549;19;11;1;land;false;forest;1
550;27;36;1;land;false;plains;1
551;5;8;1;land;false;plains;1
552;15;12;1;land;false;plains;1
553;3;1;1;land;false;forest;1
554;38;28;1;land;false;forest;1
555;10;6;1;land;false;forest;1
556;24;7;1;land;false;plains;1
557;36;37;1;land;false;forest;1
558;6;0;1;land;false;plains;1
559;33;30;1;land;false;plains;1
560;2;34;1;land;false;plains;1
561;10;18;1;land;false;plains;1
562;10;38;1;land;false;forest;1
563;10;21;1;land;false;forest;1
564;32;3;1;land;false;forest;1
565;34;6;1;land;false;plains;1
566;12;7;1;land;false;plains;1
567;21;10;1;land;false;plains;1
568;33;25;1;land;false;forest;1
569;24;38;1;land;false;plains;1
570;0;30;1;land;false;forest;1
571;8;31;1;land;false;plains;1
572;33;21;1;land;false;forest;1
573;10;24;1;land;false;plains;1
574;6;4;1;land;false;plains;1
575;17;24;1;land;false;forest;1
576;25;33;1;land;false;plains;1
577;6;25;1;land;false;plains;1
578;17;29;1;land;false;forest;1
579;0;26;1;land;false;forest;1
580;15;27;1;land;false;forest;1
581;4;28;1;land;false;forest;1
582;37;30;1;land;false;forest;1
583;35;29;1;land;false;forest;1
584;1;20;1;land;false;forest;1
585;11;31;1;land;false;forest;1
586;0;11;1;land;false;forest;1
587;18;0;1;land;false;plains;1
588;29;15;1;land;false;forest;1
589;38;35;1;land;false;forest;1
590;4;32;1;land;false;forest;1
591;21;28;1;land;false;forest;1
592;15;2;1;land;false;plains;1
593;15;1;1;land;false;plains;1
594;6;12;1;land;false;plains;1
595;17;31;1;land;false;forest;1
596;28;9;1;land;false;forest;1
597;29;24;1;land;false;plains;1
598;9;17;1;land;false;plains;1
599;26;30;1;land;false;plains;1
600;5;30;1;land;false;forest;1
601;1;31;1;land;false;plains;1
602;16;31;1;land;false;plains;1
603;16;21;1;land;false;forest;1
604;12;16;1;land;false;plains;1
605;3;6;1;land;false;forest;1
606;26;32;1;land;false;plains;1
607;37;17;1;land;false;plains;1
608;23;13;1;land;false;plains;1
609;10;35;1;land;false;plains;1
610;30;12;1;land;false;plains;1
611;36;15;1;land;false;plains;1
612;4;24;1;land;false;plains;1
613;38;14;1;land;false;plains;1
614;20;20;1;land;false;plains;1
615;0;39;1;land;false;plains;1
616;17;12;1;land;false;plains;1
617;10;30;1;land;false;plains;1
618;30;29;1;land;false;plains;1
619;2;6;1;land;false;plains;1
620;34;33;1;land;false;plains;1
621;17;1;1;land;false;plains;1
622;25;34;1;land;false;forest;1
623;10;1;1;land;false;forest;1
624;8;23;1;land;false;plains;1
625;3;36;1;land;false;forest;1
626;19;4;1;land;false;forest;1
627;0;17;1;land;false;forest;1
628;26;36;255;sea;true;ocean;0
629;11;13;255;sea;true;ocean;0
630;29;21;255;sea;true;ocean;0
631;19;29;255;sea;true;ocean;0
632;9;37;255;sea;false;ocean;0
633;8;5;255;sea;true;ocean;0
634;9;17;255;sea;true;ocean;0
635;33;29;255;sea;false;ocean;0
636;10;6;255;sea;true;ocean;0
637;21;23;255;sea;true;ocean;0
638;12;29;255;sea;true;ocean;0
639;22;1;255;sea;true;ocean;0
640;34;3;255;sea;true;ocean;0
641;12;34;255;sea;true;ocean;0
642;34;36;255;sea;true;ocean;0
643;7;3;255;sea;true;ocean;0
644;25;23;255;sea;false;ocean;0
645;9;24;255;sea;true;ocean;0
646;0;10;255;sea;true;ocean;0
647;25;12;255;sea;false;ocean;0
648;28;18;255;sea;true;ocean;0
649;30;35;255;sea;true;ocean;0
650;30;5;255;sea;false;ocean;0
651;34;2;255;sea;true;ocean;0
652;0;37;255;sea;true;ocean;0
653;14;7;255;sea;false;ocean;0
654;1;25;255;sea;false;ocean;0
655;36;37;255;sea;true;ocean;0
656;5;6;255;sea;true;ocean;0
657;16;9;255;sea;false;ocean;0
658;26;27;255;sea;true;ocean;0
659;16;22;255;sea;false;ocean;0
660;5;7;1;land;false;forest;1
661;9;36;1;land;false;forest;1
662;14;37;128;lake;false;lakes;0
663;2;13;128;lake;false;lakes;0
664;7;12;255;sea;false;ocean;0
665;28;35;255;sea;true;ocean;0
666;22;29;255;sea;true;ocean;0
667;39;3;255;sea;false;ocean;0
668;0;9;255;sea;true;ocean;0
669;21;14;255;sea;true;ocean;0
670;18;38;255;sea;false;ocean;0
671;18;34;255;sea;false;ocean;0
672;1;31;255;sea;false;ocean;0
673;37;34;255;sea;false;ocean;0
674;32;25;255;sea;false;ocean;0
675;27;7;255;sea;false;ocean;0
676;37;24;255;sea;false;ocean;0
677;10;5;255;sea;false;ocean;0
678;1;38;255;sea;false;ocean;0
679;26;19;255;sea;false;ocean;0
680;0;15;255;sea;false;ocean;0
681;0;7;255;sea;false;ocean;0
682;15;19;255;sea;false;ocean;0
683;12;10;255;sea;false;ocean;0
684;8;13;255;sea;false;ocean;0
685;8;16;255;sea;false;ocean;0
686;38;37;255;sea;false;ocean;0
687;35;8;255;sea;false;ocean;0
688;10;22;1;land;false;forest;1
689;23;29;1;land;false;forest;1
690;35;4;1;land;false;forest;1
691;31;18;1;land;false;forest;1
692;32;26;1;land;false;forest;1
693;18;35;1;land;false;forest;1
694;4;31;1;land;false;forest;1
695;13;12;1;land;false;forest;1
696;35;17;1;land;false;plains;1
697;25;6;1;land;false;plains;1
698;27;17;1;land;false;forest;1
699;17;14;1;land;false;plains;1
700;22;10;1;land;false;plains;1
701;9;21;1;land;false;forest;1
702;23;35;1;land;false;forest;1
703;0;6;1;land;false;forest;1
704;35;33;1;land;false;forest;1
705;11;21;1;land;false;forest;1
706;30;18;1;land;false;plains;1
707;19;0;1;land;false;forest;1
708;29;26;1;land;false;forest;1
709;34;8;1;land;false;forest;1
710;24;30;1;land;false;forest;1
711;3;17;1;land;false;forest;1
712;39;18;1;land;false;forest;1
713;37;38;1;land;false;forest;1
714;18;29;1;land;false;forest;1
715;6;32;1;land;false;forest;1
716;34;21;1;land;false;forest;1
717;17;32;1;land;false;plains;1
718;35;16;1;land;false;forest;1
719;38;16;1;land;false;plains;1
720;4;13;1;land;false;plains;1
721;18;8;1;land;false;forest;1
722;16;8;1;land;false;plains;1
723;34;30;1;land;false;plains;1
724;35;21;1;land;false;forest;1
725;37;6;1;land;false;forest;1
726;14;16;1;land;false;forest;1
727;25;20;1;land;false;plains;1
728;11;37;1;land;false;plains;1
729;16;9;1;land;false;plains;1
730;16;36;1;land;false;plains;1
731;4;39;1;land;false;plains;1
732;6;23;1;land;false;plains;1
733;26;33;1;land;false;forest;1
734;12;17;1;land;false;plains;1
735;27;16;1;land;false;plains;1
736;21;36;1;land;false;forest;1
737;10;32;1;land;false;forest;1
738;28;2;1;land;false;forest;1
739;21;14;1;land;false;plains;1
740;8;6;1;land;false;plains;1
741;4;33;1;land;false;plains;1
742;18;25;1;land;false;forest;1
743;5;6;1;land;false;forest;1
744;3;22;1;land;false;forest;1
745;23;1;1;land;false;forest;1
746;12;33;1;land;false;forest;1
747;14;2;1;land;false;forest;1
748;0;36;1;land;false;forest;1
749;28;19;1;land;false;forest;1
750;33;6;1;land;false;forest;1
751;31;19;1;land;false;forest;1
752;32;21;1;land;false;forest;1
753;38;23;1;land;false;forest;1
754;8;32;1;land;false;forest;1
755;12;11;1;land;false;forest;1
756;14;34;1;land;false;forest;1
757;11;23;1;land;false;forest;1
758;5;4;1;land;false;forest;1
759;29;16;1;land;false;forest;1
760;21;3;1;land;false;forest;1
761;1;24;1;land;false;forest;1
762;35;22;1;land;false;forest;1
763;36;19;1;land;false;forest;1
764;7;18;1;land;false;forest;1
765;35;32;1;land;false;forest;1
766;24;20;1;land;false;forest;1
767;28;21;1;land;false;forest;1
768;16;18;1;land;false;forest;1
769;12;26;1;land;false;forest;1
770;27;12;1;land;false;forest;1
771;12;27;1;land;false;forest;1
772;6;7;1;land;false;forest;1
773;39;29;1;land;false;forest;1
774;31;29;1;land;false;forest;1
775;32;1;1;land;false;forest;1
776;21;8;1;land;false;forest;1
777;20;32;1;land;false;forest;1
778;1;18;1;land;false;forest;1
779;15;9;1;land;false;forest;1
780;31;10;1;land;false;plains;1
781;36;25;1;land;false;forest;1
782;14;3;1;land;false;forest;1
783;36;31;1;land;false;forest;1
784;37;31;1;land;false;forest;1
785;36;35;1;land;false;forest;1
786;8;37;1;land;false;forest;1
787;10;4;1;land;false;forest;1
788;6;33;1;land;false;forest;1
789;25;15;1;land;false;forest;1
790;0;12;1;land;false;forest;1
791;38;29;1;land;false;forest;1
792;38;9;1;land;false;forest;1
793;1;6;1;land;false;forest;1
794;1;7;1;land;false;plains;1
795;6;11;1;land;false;forest;1
796;9;34;1;land;false;forest;1
797;20;31;1;land;false;plains;1
798;29;7;1;land;false;plains;1
799;29;12;1;land;false;forest;1
800;32;23;1;land;false;forest;1
801;31;3;1;land;false;forest;1
802;5;26;1;land;false;forest;1
803;11;9;1;land;false;forest;1
804;20;12;1;land;false;forest;1
